Stkcd	Accper	Typrep	Indcd	F110101B	F110301B	F110401B	F110801B
600761	2014-09-30	A	C35		.000000	.000000	1.000000
600761	2014-06-30	A	C35		.000000	.000000	1.000000
600761	2014-03-31	A	C35		.000000	.000000	1.000000
600761	2013-12-31	A	C35	.300000	.285264	.090000	.714736
600761	2013-09-30	A	C35		.000000	.000000	1.000000
600761	2013-06-30	A	C35		.000000	.000000	1.000000
600761	2013-03-31	A	C35		.000000	.000000	1.000000
600761	2012-12-31	A	C35	.210000	.283840	.010000	.716160
600761	2012-09-30	A	C35		.000000	.000000	1.000000
600761	2012-06-30	A	C35		.000000	.000000	1.000000
600761	2012-03-31	A	C35		.000000	.000000	1.000000
600761	2011-12-31	A	C35	.200000	.199657	-.100000	.800343
600761	2011-09-30	A	C35		.000000	.000000	1.000000
600761	2011-06-30	A	C35		.000000	.000000	1.000000
600761	2011-03-31	A	C35		.000000	.000000	1.000000
600761	2010-12-31	A	C35	.300000	.264253	.200000	.735747
600761	2010-09-30	A	C35		.000000	.000000	1.000000
600761	2010-06-30	A	C35		.000000	.000000	1.000000
600761	2010-03-31	A	C35		.000000	.000000	1.000000
600761	2009-12-31	A	C35	.100000	.276916	.000000	.723084
600761	2009-09-30	A	C35		.000000	.000000	1.000000
600761	2009-06-30	A	C35		.000000	.000000	1.000000
600761	2009-03-31	A	C35		.000000	.000000	1.000000
600761	2008-12-31	A	C35	.100000	.171492	-.100000	.828508
600761	2008-09-30	A	C35		.000000	.000000	1.000000
600761	2008-06-30	A	C35		.000000	.000000	1.000000
600761	2008-03-31	A	C35		.000000	.000000	1.000000
600761	2007-12-31	A	C35	.200000	.200082	.000000	.799918
600761	2007-09-30	A	C35		.000000	.000000	1.000000
600761	2007-06-30	A	C35		.000000	.000000	1.000000
600761	2007-03-31	A	C35		.000000	.000000	1.000000
600761	2006-12-31	A	C35	.200000	.246522	.050000	.753478
600761	2006-09-30	A	C35		.000000	.000000	1.000000
600761	2006-06-30	A	C35		.000000	.000000	1.000000
600761	2006-03-31	A	C35		.000000	.000000	1.000000
600761	2005-12-31	A	C35	.150000	.296642	.000000	.703358
600761	2005-09-30	A	C35		.000000	.000000	1.000000
600761	2005-06-30	A	C35		.000000	.000000	1.000000
600761	2005-03-31	A	C35		.000000	.000000	1.000000
600761	2004-12-31	A	C35	.150000	.368476	.000000	.631524
600762	2007-09-30	A	A01		.000000	.000000	1.000000
600762	2007-06-30	A	A01		.000000	.000000	1.000000
600762	2007-03-31	A	A01		.000000	.000000	1.000000
600762	2006-12-31	A	A01		.000000	.000000	1.000000
600762	2006-09-30	A	A01		.000000	.000000	1.000000
600762	2006-06-30	A	A01		.000000	.000000	1.000000
600762	2006-03-31	A	A01		.000000	.000000	1.000000
600762	2005-12-31	A	A01		.000000	.000000	1.000000
600762	2005-09-30	A	A01		.000000	.000000	1.000000
600762	2005-06-30	A	A01		.000000	.000000	1.000000
600762	2005-03-31	A	A01		.000000	.000000	1.000000
600762	2004-12-31	A	A01		.000000	.000000	1.000000
600763	2014-09-30	A	Q83		.000000	.000000	1.000000
600763	2014-06-30	A	Q83		.000000	.000000	1.000000
600763	2014-03-31	A	Q83		.000000	.000000	1.000000
600763	2013-12-31	A	Q83		.000000	.000000	1.000000
600763	2013-09-30	A	Q83		.000000	.000000	1.000000
600763	2013-06-30	A	Q83		.000000	.000000	1.000000
600763	2013-03-31	A	Q83		.000000	.000000	1.000000
600763	2012-12-31	A	Q83		.000000	.000000	1.000000
600763	2012-09-30	A	Q83		.000000	.000000	1.000000
600763	2012-06-30	A	Q83		.000000	.000000	1.000000
600763	2012-03-31	A	Q83		.000000	.000000	1.000000
600763	2011-12-31	A	Q83		.000000	.000000	1.000000
600763	2011-09-30	A	Q83		.000000	.000000	1.000000
600763	2011-06-30	A	Q83		.000000	.000000	1.000000
600763	2011-03-31	A	Q83		.000000	.000000	1.000000
600763	2010-12-31	A	Q83		.000000	.000000	1.000000
600763	2010-09-30	A	Q83		.000000	.000000	1.000000
600763	2010-06-30	A	Q83		.000000	.000000	1.000000
600763	2010-03-31	A	Q83		.000000	.000000	1.000000
600763	2009-12-31	A	Q83		.000000	.000000	1.000000
600763	2009-09-30	A	Q83		.000000	.000000	1.000000
600763	2009-06-30	A	Q83		.000000	.000000	1.000000
600763	2009-03-31	A	Q83		.000000	.000000	1.000000
600763	2008-12-31	A	Q83		.000000	.000000	1.000000
600763	2008-09-30	A	Q83		.000000	.000000	1.000000
600763	2008-06-30	A	Q83		.000000	.000000	1.000000
600763	2008-03-31	A	Q83		.000000	.000000	1.000000
600763	2007-12-31	A	Q83		.000000	.000000	1.000000
600763	2007-09-30	A	Q83		.000000	.000000	1.000000
600763	2007-06-30	A	Q83		.000000	.000000	1.000000
600763	2007-03-31	A	Q83		.000000	.000000	1.000000
600763	2006-12-31	A	C19		.000000	.000000	1.000000
600763	2006-09-30	A	C19		.000000	.000000	1.000000
600763	2006-06-30	A	C19		.000000	.000000	1.000000
600763	2006-03-31	A	C19		.000000	.000000	1.000000
600763	2005-12-31	A	C19		.000000	.000000	1.000000
600763	2005-09-30	A	C19		.000000	.000000	1.000000
600763	2005-06-30	A	C19		.000000	.000000	1.000000
600763	2005-03-31	A	C19		.000000	.000000	1.000000
600763	2004-12-31	A	C19		.000000	.000000	1.000000
600764	2014-09-30	A	I65		.000000	.000000	1.000000
600764	2014-06-30	A	I65		.000000	.000000	1.000000
600764	2014-03-31	A	I65		.000000	.000000	1.000000
600764	2013-12-31	A	I65	.010000	.258214	-.013000	.741786
600764	2013-09-30	A	I65		.000000	.000000	1.000000
600764	2013-06-30	A	I65		.000000	.000000	1.000000
600764	2013-03-31	A	I65		.000000	.000000	1.000000
600764	2012-12-31	A	I65	.023000	.124234	.003000	.875766
600764	2012-09-30	A	C39		.000000	.000000	1.000000
600764	2012-06-30	A	C39		.000000	.000000	1.000000
600764	2012-03-31	A	C39		.000000	.000000	1.000000
600764	2011-12-31	A	C39	.020000	.378906	.000000	.621094
600764	2011-09-30	A	C39		.000000	.000000	1.000000
600764	2011-06-30	A	C39		.000000	.000000	1.000000
600764	2011-03-31	A	C39		.000000	.000000	1.000000
600764	2010-12-31	A	C39	.020000	.967783	-.010000	.032217
600764	2010-09-30	A	C39		.000000	.000000	1.000000
600764	2010-06-30	A	C39		.000000	.000000	1.000000
600764	2010-03-31	A	C39		.000000	.000000	1.000000
600764	2009-12-31	A	C39	.030000	.364603	.000000	.635397
600764	2009-09-30	A	C39		.000000	.000000	1.000000
600764	2009-06-30	A	C39		.000000	.000000	1.000000
600764	2009-03-31	A	C39		.000000	.000000	1.000000
600764	2008-12-31	A	C39	.030000	.146935	.000000	.853065
600764	2008-09-30	A	C39		.000000	.000000	1.000000
600764	2008-06-30	A	C39		.000000	.000000	1.000000
600764	2008-03-31	A	C39		.000000	.000000	1.000000
600764	2007-12-31	A	C39	.030000	.112992	.030000	.887008
600764	2007-09-30	A	C39		.000000	.000000	1.000000
600764	2007-06-30	A	C39		.000000	.000000	1.000000
600764	2007-03-31	A	C39		.000000	.000000	1.000000
600764	2006-12-31	A	C39		.000000	-.030000	1.000000
600764	2006-09-30	A	C39		.000000	.000000	1.000000
600764	2006-06-30	A	C39		.000000	.000000	1.000000
600764	2006-03-31	A	C39		.000000	.000000	1.000000
600764	2005-12-31	A	C39	.030000	.149101	.000000	.850899
600764	2005-09-30	A	C39		.000000	.000000	1.000000
600764	2005-06-30	A	C39		.000000	.000000	1.000000
600764	2005-03-31	A	C39		.000000	.000000	1.000000
600764	2004-12-31	A	C39	.030000	.276213	.030000	.723787
600765	2014-09-30	A	C34		.000000	.000000	1.000000
600765	2014-06-30	A	C34		.000000	.000000	1.000000
600765	2014-03-31	A	C34		.000000	.000000	1.000000
600765	2013-12-31	A	C34	.040000	.225779	.000000	.774221
600765	2013-09-30	A	C34		.000000	.000000	1.000000
600765	2013-06-30	A	C34		.000000	.000000	1.000000
600765	2013-03-31	A	C34		.000000	.000000	1.000000
600765	2012-12-31	A	C34	.040000	.126896	.020000	.873104
600765	2012-09-30	A	C34		.000000	.000000	1.000000
600765	2012-06-30	A	C34		.000000	.000000	1.000000
600765	2012-03-31	A	C34		.000000	.000000	1.000000
600765	2011-12-31	A	C34	.020000	.110902	-.020000	.889098
600765	2011-09-30	A	C34		.000000	.000000	1.000000
600765	2011-06-30	A	C34		.000000	.000000	1.000000
600765	2011-03-31	A	C34		.000000	.000000	1.000000
600765	2010-12-31	A	C34	.040000	.123146	-.010000	.876854
600765	2010-09-30	A	C34		.000000	.000000	1.000000
600765	2010-06-30	A	C34		.000000	.000000	1.000000
600765	2010-03-31	A	C34		.000000	.000000	1.000000
600765	2009-12-31	A	C34	.050000	.098235	-.010000	.901765
600765	2009-09-30	A	C34		.000000	.000000	1.000000
600765	2009-06-30	A	C34		.000000	.000000	1.000000
600765	2009-03-31	A	C34		.000000	.000000	1.000000
600765	2008-12-31	A	C34	.060000	.129257	-.080000	.870743
600765	2008-09-30	A	C34		.000000	.000000	1.000000
600765	2008-06-30	A	C34		.000000	.000000	1.000000
600765	2008-03-31	A	C34		.000000	.000000	1.000000
600765	2007-12-31	A	C34	.140000	.223318	.087000	.776682
600765	2007-09-30	A	C34		.000000	.000000	1.000000
600765	2007-06-30	A	C34		.000000	.000000	1.000000
600765	2007-03-31	A	C34		.000000	.000000	1.000000
600765	2006-12-31	A	C34	.053000	.455985	.053000	.544015
600765	2006-09-30	A	C34		.000000	.000000	1.000000
600765	2006-06-30	A	C34		.000000	.000000	1.000000
600765	2006-03-31	A	C34		.000000	.000000	1.000000
600765	2005-12-31	A	C34		.000000	-.060000	1.000000
600765	2005-09-30	A	C34		.000000	.000000	1.000000
600765	2005-06-30	A	C34		.000000	.000000	1.000000
600765	2005-03-31	A	C34		.000000	.000000	1.000000
600765	2004-12-31	A	C34	.060000	.604583	.060000	.395417
600766	2014-09-30	A	B09		.000000	.000000	1.000000
600766	2014-06-30	A	B09		.000000	.000000	1.000000
600766	2014-03-31	A	B09		.000000	.000000	1.000000
600766	2013-12-31	A	B09		.000000	.000000	1.000000
600766	2013-09-30	A	B09		.000000	.000000	1.000000
600766	2013-06-30	A	B09		.000000	.000000	1.000000
600766	2013-03-31	A	K70		.000000	.000000	1.000000
600766	2012-12-31	A	K70		.000000	.000000	1.000000
600766	2012-09-30	A	K70		.000000	.000000	1.000000
600766	2012-06-30	A	K70		.000000	.000000	1.000000
600766	2012-03-31	A	K70		.000000	.000000	1.000000
600766	2011-12-31	A	K70		.000000	.000000	1.000000
600766	2011-09-30	A	K70		.000000	.000000	1.000000
600766	2011-06-30	A	K70		.000000	.000000	1.000000
600766	2011-03-31	A	K70		.000000	.000000	1.000000
600766	2010-12-31	A	K70		.000000	.000000	1.000000
600766	2010-09-30	A	K70		.000000	.000000	1.000000
600766	2010-06-30	A	K70		.000000	.000000	1.000000
600766	2010-03-31	A	K70		.000000	.000000	1.000000
600766	2009-12-31	A	K70		.000000	.000000	1.000000
600766	2009-09-30	A	K70		.000000	.000000	1.000000
600766	2009-06-30	A	K70		.000000	.000000	1.000000
600766	2009-03-31	A	K70		.000000	.000000	1.000000
600766	2008-12-31	A	K70		.000000	.000000	1.000000
600766	2008-09-30	A	K70		.000000	.000000	1.000000
600766	2008-06-30	A	K70		.000000	.000000	1.000000
600766	2008-03-31	A	K70		.000000	.000000	1.000000
600766	2007-12-31	A	K70		.000000	.000000	1.000000
600766	2007-09-30	A	K70		.000000	.000000	1.000000
600766	2007-06-30	A	K70		.000000	.000000	1.000000
600766	2007-03-31	A	K70		.000000	.000000	1.000000
600766	2006-12-31	A	F52		.000000	.000000	1.000000
600766	2006-09-30	A	F52		.000000	.000000	1.000000
600766	2006-06-30	A	F52		.000000	.000000	1.000000
600766	2006-03-31	A	F52		.000000	.000000	1.000000
600766	2005-12-31	A	F52		.000000	.000000	1.000000
600766	2005-09-30	A	F52		.000000	.000000	1.000000
600766	2005-06-30	A	F52		.000000	.000000	1.000000
600766	2005-03-31	A	F52		.000000	.000000	1.000000
600766	2004-12-31	A	F52		.000000	.000000	1.000000
600767	2014-09-30	A	K70		.000000	.000000	1.000000
600767	2014-06-30	A	K70		.000000	.000000	1.000000
600767	2014-03-31	A	K70		.000000	.000000	1.000000
600767	2013-12-31	A	K70		.000000	.000000	1.000000
600767	2013-09-30	A	K70		.000000	.000000	1.000000
600767	2013-06-30	A	K70		.000000	.000000	1.000000
600767	2013-03-31	A	K70		.000000	.000000	1.000000
600767	2012-12-31	A	K70		.000000	.000000	1.000000
600767	2012-09-30	A	K70		.000000	.000000	1.000000
600767	2012-06-30	A	K70		.000000	.000000	1.000000
600767	2012-03-31	A	K70		.000000	.000000	1.000000
600767	2011-12-31	A	K70		.000000	.000000	1.000000
600767	2011-09-30	A	K70		.000000	.000000	1.000000
600767	2011-06-30	A	K70		.000000	.000000	1.000000
600767	2011-03-31	A	K70		.000000	.000000	1.000000
600767	2010-12-31	A	K70		.000000	.000000	1.000000
600767	2010-09-30	A	K70		.000000	.000000	1.000000
600767	2010-06-30	A	K70		.000000	.000000	1.000000
600767	2010-03-31	A	K70		.000000	.000000	1.000000
600767	2009-12-31	A	K70		.000000	.000000	1.000000
600767	2009-09-30	A	K70		.000000	.000000	1.000000
600767	2009-06-30	A	K70		.000000	.000000	1.000000
600767	2009-03-31	A	K70		.000000	.000000	1.000000
600767	2008-12-31	A	K70		.000000	.000000	1.000000
600767	2008-09-30	A	K70		.000000	.000000	1.000000
600767	2008-06-30	A	K70		.000000	.000000	1.000000
600767	2008-03-31	A	K70		.000000	.000000	1.000000
600767	2007-12-31	A	K70		.000000	.000000	1.000000
600767	2007-09-30	A	K70		.000000	.000000	1.000000
600767	2007-06-30	A	K70		.000000	.000000	1.000000
600767	2007-03-31	A	K70		.000000	.000000	1.000000
600767	2006-12-31	A	K70		.000000	.000000	1.000000
600767	2006-09-30	A	K70		.000000	.000000	1.000000
600767	2006-06-30	A	K70		.000000	.000000	1.000000
600767	2006-03-31	A	K70		.000000	.000000	1.000000
600767	2005-12-31	A	K70		.000000	.000000	1.000000
600767	2005-09-30	A	K70		.000000	.000000	1.000000
600767	2005-06-30	A	K70		.000000	.000000	1.000000
600767	2005-03-31	A	K70		.000000	.000000	1.000000
600767	2004-12-31	A	K70		.000000	.000000	1.000000
600768	2014-09-30	A	C32		.000000	.000000	1.000000
600768	2014-06-30	A	C32		.000000	.000000	1.000000
600768	2014-03-31	A	C32		.000000	.000000	1.000000
600768	2013-12-31	A	C32		.000000	.000000	1.000000
600768	2013-09-30	A	C32		.000000	.000000	1.000000
600768	2013-06-30	A	C32		.000000	.000000	1.000000
600768	2013-03-31	A	C32		.000000	.000000	1.000000
600768	2012-12-31	A	C32		.000000	.000000	1.000000
600768	2012-09-30	A	C32		.000000	.000000	1.000000
600768	2012-06-30	A	C32		.000000	.000000	1.000000
600768	2012-03-31	A	C32		.000000	.000000	1.000000
600768	2011-12-31	A	C32		.000000	.000000	1.000000
600768	2011-09-30	A	C32		.000000	.000000	1.000000
600768	2011-06-30	A	C32		.000000	.000000	1.000000
600768	2011-03-31	A	C32		.000000	.000000	1.000000
600768	2010-12-31	A	C32		.000000	.000000	1.000000
600768	2010-09-30	A	C32		.000000	.000000	1.000000
600768	2010-06-30	A	C32		.000000	.000000	1.000000
600768	2010-03-31	A	C32		.000000	.000000	1.000000
600768	2009-12-31	A	C32		.000000	.000000	1.000000
600768	2009-09-30	A	C32		.000000	.000000	1.000000
600768	2009-06-30	A	C32		.000000	.000000	1.000000
600768	2009-03-31	A	C32		.000000	.000000	1.000000
600768	2008-12-31	A	C32		.000000	-.020000	1.000000
600768	2008-09-30	A	C32		.000000	.000000	1.000000
600768	2008-06-30	A	C32		.000000	.000000	1.000000
600768	2008-03-31	A	C32		.000000	.000000	1.000000
600768	2007-12-31	A	C32	.020000	.680194	.020000	.319806
600768	2007-09-30	A	C32		.000000	.000000	1.000000
600768	2007-06-30	A	C32		.000000	.000000	1.000000
600768	2007-03-31	A	C32		.000000	.000000	1.000000
600768	2006-12-31	A	C32		.000000	-.020000	1.000000
600768	2006-09-30	A	C32		.000000	.000000	1.000000
600768	2006-06-30	A	C32		.000000	.000000	1.000000
600768	2006-03-31	A	C32		.000000	.000000	1.000000
600768	2005-12-31	A	C32	.020000	.248762	-.015000	.751238
600768	2005-09-30	A	C32		.000000	.000000	1.000000
600768	2005-06-30	A	C32		.000000	.000000	1.000000
600768	2005-03-31	A	C32		.000000	.000000	1.000000
600768	2004-12-31	A	C32	.035000	.192575	.035000	.807425
600769	2014-09-30	A	C26		.000000	.000000	1.000000
600769	2014-06-30	A	C26		.000000	.000000	1.000000
600769	2014-03-31	A	C26		.000000	.000000	1.000000
600769	2013-12-31	A	C26		.000000	.000000	1.000000
600769	2013-09-30	A	C26		.000000	.000000	1.000000
600769	2013-06-30	A	C26		.000000	.000000	1.000000
600769	2013-03-31	A	C26		.000000	.000000	1.000000
600769	2012-12-31	A	C26		.000000	.000000	1.000000
600769	2012-09-30	A	C26		.000000	.000000	1.000000
600769	2012-06-30	A	C26		.000000	.000000	1.000000
600769	2012-03-31	A	C26		.000000	.000000	1.000000
600769	2011-12-31	A	C26		.000000	.000000	1.000000
600769	2011-09-30	A	C26		.000000	.000000	1.000000
600769	2011-06-30	A	C26		.000000	.000000	1.000000
600769	2011-03-31	A	C26		.000000	.000000	1.000000
600769	2010-12-31	A	C26		.000000	.000000	1.000000
600769	2010-09-30	A	C26		.000000	.000000	1.000000
600769	2010-06-30	A	C26		.000000	.000000	1.000000
600769	2010-03-31	A	C26		.000000	.000000	1.000000
600769	2009-12-31	A	C26		.000000	.000000	1.000000
600769	2009-09-30	A	C26		.000000	.000000	1.000000
600769	2009-06-30	A	C26		.000000	.000000	1.000000
600769	2009-03-31	A	C26		.000000	.000000	1.000000
600769	2008-12-31	A	C26		.000000	.000000	1.000000
600769	2008-09-30	A	C26		.000000	.000000	1.000000
600769	2008-06-30	A	C26		.000000	.000000	1.000000
600769	2008-03-31	A	D44		.000000	.000000	1.000000
600769	2007-12-31	A	D44		.000000	.000000	1.000000
600769	2007-09-30	A	D44		.000000	.000000	1.000000
600769	2007-06-30	A	D44		.000000	.000000	1.000000
600769	2007-03-31	A	D44		.000000	.000000	1.000000
600769	2006-12-31	A	D44		.000000	.000000	1.000000
600769	2006-09-30	A	D44		.000000	.000000	1.000000
600769	2006-06-30	A	D44		.000000	.000000	1.000000
600769	2006-03-31	A	D44		.000000	.000000	1.000000
600769	2005-12-31	A	D44		.000000	.000000	1.000000
600769	2005-09-30	A	D44		.000000	.000000	1.000000
600769	2005-06-30	A	D44		.000000	.000000	1.000000
600769	2005-03-31	A	D44		.000000	.000000	1.000000
600769	2004-12-31	A	D44		.000000	.000000	1.000000
600770	2014-09-30	A	I65		.000000	.000000	1.000000
600770	2014-06-30	A	I65		.000000	.000000	1.000000
600770	2014-03-31	A	I65		.000000	.000000	1.000000
600770	2013-12-31	A	I65		.000000	-.050000	1.000000
600770	2013-09-30	A	I65		.000000	.000000	1.000000
600770	2013-06-30	A	I65		.000000	.000000	1.000000
600770	2013-03-31	A	D44		.000000	.000000	1.000000
600770	2012-12-31	A	D44	.050000	.356052	.000000	.643948
600770	2012-09-30	A	S90		.000000	.000000	1.000000
600770	2012-06-30	A	S90		.000000	.000000	1.000000
600770	2012-03-31	A	S90		.000000	.000000	1.000000
600770	2011-12-31	A	S90	.050000	.071356	.050000	.928644
600770	2011-09-30	A	S90		.000000	.000000	1.000000
600770	2011-06-30	A	S90		.000000	.000000	1.000000
600770	2011-03-31	A	S90		.000000	.000000	1.000000
600770	2010-12-31	A	S90		.000000	.000000	1.000000
600770	2010-09-30	A	S90		.000000	.000000	1.000000
600770	2010-06-30	A	S90		.000000	.000000	1.000000
600770	2010-03-31	A	S90		.000000	.000000	1.000000
600770	2009-12-31	A	S90		.000000	.000000	1.000000
600770	2009-09-30	A	S90		.000000	.000000	1.000000
600770	2009-06-30	A	S90		.000000	.000000	1.000000
600770	2009-03-31	A	S90		.000000	.000000	1.000000
600770	2008-12-31	A	S90		.000000	.000000	1.000000
600770	2008-09-30	A	S90		.000000	.000000	1.000000
600770	2008-06-30	A	S90		.000000	.000000	1.000000
600770	2008-03-31	A	S90		.000000	.000000	1.000000
600770	2007-12-31	A	S90		.000000	-.060000	1.000000
600770	2007-09-30	A	S90		.000000	.000000	1.000000
600770	2007-06-30	A	S90		.000000	.000000	1.000000
600770	2007-03-31	A	S90		.000000	.000000	1.000000
600770	2006-12-31	A	S90	.060000	.544077	.060000	.455923
600770	2006-09-30	A	S90		.000000	.000000	1.000000
600770	2006-06-30	A	S90		.000000	.000000	1.000000
600770	2006-03-31	A	S90		.000000	.000000	1.000000
600770	2005-12-31	A	S90		.000000	.000000	1.000000
600770	2005-09-30	A	S90		.000000	.000000	1.000000
600770	2005-06-30	A	S90		.000000	.000000	1.000000
600770	2005-03-31	A	S90		.000000	.000000	1.000000
600770	2004-12-31	A	S90		.000000	.000000	1.000000
600771	2014-09-30	A	C27		.000000	.000000	1.000000
600771	2014-06-30	A	C27		.000000	.000000	1.000000
600771	2014-03-31	A	C27		.000000	.000000	1.000000
600771	2013-12-31	A	C27		.000000	.000000	1.000000
600771	2013-09-30	A	C27		.000000	.000000	1.000000
600771	2013-06-30	A	C27		.000000	.000000	1.000000
600771	2013-03-31	A	C27		.000000	.000000	1.000000
600771	2012-12-31	A	C27		.000000	.000000	1.000000
600771	2012-09-30	A	C27		.000000	.000000	1.000000
600771	2012-06-30	A	C27		.000000	.000000	1.000000
600771	2012-03-31	A	C27		.000000	.000000	1.000000
600771	2011-12-31	A	C27		.000000	.000000	1.000000
600771	2011-09-30	A	C27		.000000	.000000	1.000000
600771	2011-06-30	A	C27		.000000	.000000	1.000000
600771	2011-03-31	A	C27		.000000	.000000	1.000000
600771	2010-12-31	A	C27		.000000	.000000	1.000000
600771	2010-09-30	A	C27		.000000	.000000	1.000000
600771	2010-06-30	A	C27		.000000	.000000	1.000000
600771	2010-03-31	A	C27		.000000	.000000	1.000000
600771	2009-12-31	A	C27		.000000	.000000	1.000000
600771	2009-09-30	A	C27		.000000	.000000	1.000000
600771	2009-06-30	A	C27		.000000	.000000	1.000000
600771	2009-03-31	A	C27		.000000	.000000	1.000000
600771	2008-12-31	A	C27		.000000	.000000	1.000000
600771	2008-09-30	A	C27		.000000	.000000	1.000000
600771	2008-06-30	A	C27		.000000	.000000	1.000000
600771	2008-03-31	A	C27		.000000	.000000	1.000000
600771	2007-12-31	A	C27		.000000	.000000	1.000000
600771	2007-09-30	A	C27		.000000	.000000	1.000000
600771	2007-06-30	A	C27		.000000	.000000	1.000000
600771	2007-03-31	A	C27		.000000	.000000	1.000000
600771	2006-12-31	A	C27		.000000	.000000	1.000000
600771	2006-09-30	A	C27		.000000	.000000	1.000000
600771	2006-06-30	A	C27		.000000	.000000	1.000000
600771	2006-03-31	A	C27		.000000	.000000	1.000000
600771	2005-12-31	A	C27		.000000	.000000	1.000000
600771	2005-09-30	A	C27		.000000	.000000	1.000000
600771	2005-06-30	A	C27		.000000	.000000	1.000000
600771	2005-03-31	A	C27		.000000	.000000	1.000000
600771	2004-12-31	A	C27		.000000	.000000	1.000000
600772	2005-09-30	A	C26		.000000	.000000	1.000000
600772	2005-06-30	A	C26		.000000	.000000	1.000000
600772	2005-03-31	A	C26		.000000	.000000	1.000000
600772	2004-12-31	A	C26		.000000	.000000	1.000000
600773	2014-09-30	A	K70		.000000	.000000	1.000000
600773	2014-06-30	A	K70		.000000	.000000	1.000000
600773	2014-03-31	A	K70		.000000	.000000	1.000000
600773	2013-12-31	A	K70	.020000	.160187	.002000	.839813
600773	2013-09-30	A	K70		.000000	.000000	1.000000
600773	2013-06-30	A	K70		.000000	.000000	1.000000
600773	2013-03-31	A	K70		.000000	.000000	1.000000
600773	2012-12-31	A	K70	.018000	.102568	-.017000	.897432
600773	2012-09-30	A	K70		.000000	.000000	1.000000
600773	2012-06-30	A	K70		.000000	.000000	1.000000
600773	2012-03-31	A	K70		.000000	.000000	1.000000
600773	2011-12-31	A	K70	.035000	.053584	.035000	.946416
600773	2011-09-30	A	K70		.000000	.000000	1.000000
600773	2011-06-30	A	K70		.000000	.000000	1.000000
600773	2011-03-31	A	K70		.000000	.000000	1.000000
600773	2010-12-31	A	K70		.000000	.000000	1.000000
600773	2010-09-30	A	K70		.000000	.000000	1.000000
600773	2010-06-30	A	K70		.000000	.000000	1.000000
600773	2010-03-31	A	K70		.000000	.000000	1.000000
600773	2009-12-31	A	K70		.000000	.000000	1.000000
600773	2009-09-30	A	F52		.000000	.000000	1.000000
600773	2009-06-30	A	F52		.000000	.000000	1.000000
600773	2009-03-31	A	F52		.000000	.000000	1.000000
600773	2008-12-31	A	F52		.000000	.000000	1.000000
600773	2008-09-30	A	F52		.000000	.000000	1.000000
600773	2008-06-30	A	F52		.000000	.000000	1.000000
600773	2008-03-31	A	F52		.000000	.000000	1.000000
600773	2007-12-31	A	F52		.000000	.000000	1.000000
600773	2007-09-30	A	F52		.000000	.000000	1.000000
600773	2007-06-30	A	F52		.000000	.000000	1.000000
600773	2007-03-31	A	F52		.000000	.000000	1.000000
600773	2006-12-31	A	F52		.000000	.000000	1.000000
600773	2006-09-30	A	F52		.000000	.000000	1.000000
600773	2006-06-30	A	F52		.000000	.000000	1.000000
600773	2006-03-31	A	F52		.000000	.000000	1.000000
600773	2005-12-31	A	F52		.000000	.000000	1.000000
600773	2005-09-30	A	F52		.000000	.000000	1.000000
600773	2005-06-30	A	F52		.000000	.000000	1.000000
600773	2005-03-31	A	F52		.000000	.000000	1.000000
600773	2004-12-31	A	F52		.000000	.000000	1.000000
600774	2014-09-30	A	F52		.000000	.000000	1.000000
600774	2014-06-30	A	F52		.000000	.000000	1.000000
600774	2014-03-31	A	F52		.000000	.000000	1.000000
600774	2013-12-31	A	F52		.000000	-.040000	1.000000
600774	2013-09-30	A	F52		.000000	.000000	1.000000
600774	2013-06-30	A	F52		.000000	.000000	1.000000
600774	2013-03-31	A	F52		.000000	.000000	1.000000
600774	2012-12-31	A	F52	.040000	.531466	.040000	.468534
600774	2012-09-30	A	F52		.000000	.000000	1.000000
600774	2012-06-30	A	F52		.000000	.000000	1.000000
600774	2012-03-31	A	F52		.000000	.000000	1.000000
600774	2011-12-31	A	F52		.000000	.000000	1.000000
600774	2011-09-30	A	F52		.000000	.000000	1.000000
600774	2011-06-30	A	F52		.000000	.000000	1.000000
600774	2011-03-31	A	F52		.000000	.000000	1.000000
600774	2010-12-31	A	F52		.000000	.000000	1.000000
600774	2010-09-30	A	F52		.000000	.000000	1.000000
600774	2010-06-30	A	F52		.000000	.000000	1.000000
600774	2010-03-31	A	F52		.000000	.000000	1.000000
600774	2009-12-31	A	F52		.000000	.000000	1.000000
600774	2009-09-30	A	F52		.000000	.000000	1.000000
600774	2009-06-30	A	F52		.000000	.000000	1.000000
600774	2009-03-31	A	F52		.000000	.000000	1.000000
600774	2008-12-31	A	F52		.000000	.000000	1.000000
600774	2008-09-30	A	F52		.000000	.000000	1.000000
600774	2008-06-30	A	F52		.000000	.000000	1.000000
600774	2008-03-31	A	F52		.000000	.000000	1.000000
600774	2007-12-31	A	F52		.000000	.000000	1.000000
600774	2007-09-30	A	F52		.000000	.000000	1.000000
600774	2007-06-30	A	F52		.000000	.000000	1.000000
600774	2007-03-31	A	F52		.000000	.000000	1.000000
600774	2006-12-31	A	F52		.000000	.000000	1.000000
600774	2006-09-30	A	F52		.000000	.000000	1.000000
600774	2006-06-30	A	F52		.000000	.000000	1.000000
600774	2006-03-31	A	F52		.000000	.000000	1.000000
600774	2005-12-31	A	F52		.000000	.000000	1.000000
