Stkcd	Accper	Typrep	Indcd	F070101B	F070201B
601188	2012-06-30	A	G58	1.007533	1.493713
601188	2012-03-31	A	G58	1.007342	1.000000
601188	2011-12-31	A	G58	.929189	1.520123
601188	2011-09-30	A	G58	.954294	1.000000
601188	2011-06-30	A	G58	.935675	1.435864
601188	2011-03-31	A	G58	.984996	1.000000
601188	2010-12-31	A	G58	.971105	1.293755
601188	2010-09-30	A	G58	.995301	1.000000
601188	2010-06-30	A	G58	.998119	1.140429
601188	2010-03-31	A	G58	.997203	1.000000
601199	2014-09-30	A	D46	.887017	1.000000
601199	2014-06-30	A	D46	.875376	1.720504
601199	2014-03-31	A	D46	.818331	1.000000
601199	2013-12-31	A	D46	.882899	1.589723
601199	2013-09-30	A	D46	.877076	1.000000
601199	2013-06-30	A	D46	.871828	1.589208
601199	2013-03-31	A	D46	.842045	1.000000
601199	2012-12-31	A	D46	.895030	1.505806
601199	2012-09-30	A	D46	.903904	1.000000
601199	2012-06-30	A	D46	.902058	1.508221
601199	2012-03-31	A	D46	.954622	1.000000
601199	2011-12-31	A	D46	1.000508	1.487426
601199	2011-09-30	A	D46	1.060858	1.000000
601199	2011-06-30	A	D46	1.110558	1.462786
601199	2011-03-31	A	D46	1.331670	1.000000
601208	2014-09-30	A	C26	1.036629	1.000000
601208	2014-06-30	A	C26	1.023797	1.454924
601208	2014-03-31	A	C26	.975089	1.000000
601208	2013-12-31	A	C26	1.011320	1.598410
601208	2013-09-30	A	C26	.986156	1.000000
601208	2013-06-30	A	C26	.954970	1.511372
601208	2013-03-31	A	C26	.905928	1.000000
601208	2012-12-31	A	C26	.872812	1.311559
601208	2012-09-30	A	C28	.863871	1.000000
601208	2012-06-30	A	C28	.887224	1.222778
601208	2012-03-31	A	C28	.893760	1.000000
601208	2011-12-31	A	C28	.988518	1.138651
601208	2011-09-30	A	C28	1.020104	1.000000
601208	2011-06-30	A	C28	1.047877	1.103080
601216	2014-09-30	A	C26	1.158785	1.000000
601216	2014-06-30	A	C26	1.168470	1.532141
601216	2014-03-31	A	C26	1.242297	1.000000
601216	2013-12-31	A	C26	1.139005	1.512219
601216	2013-09-30	A	C26	1.134546	1.000000
601216	2013-06-30	A	C26	1.132141	1.483685
601216	2013-03-31	A	C26	1.202469	1.000000
601216	2012-12-31	A	C26	1.147863	1.543914
601216	2012-09-30	A	C26	1.148923	1.000000
601216	2012-06-30	A	C26	1.124319	1.568967
601216	2012-03-31	A	C26	1.158890	1.000000
601216	2011-12-31	A	C26	1.112924	1.380347
601216	2011-09-30	A	C26	1.114250	1.000000
601216	2011-06-30	A	C26	1.134717	1.307123
601216	2011-03-31	A	C26	1.173927	1.000000
601218	2014-09-30	A	C35	1.305244	1.000000
601218	2014-06-30	A	C35	1.322555	1.908496
601218	2014-03-31	A	C35	2.934740	1.000000
601218	2013-12-31	A	C35	3.496792	2.242147
601218	2013-09-30	A	C35	3.755750	1.000000
601218	2013-06-30	A	C35	5.170296	2.378672
601218	2013-03-31	A	C35	4.902955	1.000000
601218	2012-12-31	A	C35	3.669116	2.753216
601218	2012-09-30	A	C35	1.410755	1.000000
601218	2012-06-30	A	C35	1.542037	1.780526
601218	2012-03-31	A	C35	1.624742	1.000000
601218	2011-12-31	A	C35	1.171622	1.357427
601218	2011-09-30	A	C35	1.145418	1.000000
601218	2011-06-30	A	C35	1.131436	1.293639
601222	2014-09-30	A	C40	.945640	1.000000
601222	2014-06-30	A	C40	.925143	1.130373
601222	2014-03-31	A	C40	.932266	1.000000
601222	2013-12-31	A	C40	.935685	1.091458
601222	2013-09-30	A	C40	.916264	1.000000
601222	2013-06-30	A	C40	.903017	1.150554
601222	2013-03-31	A	C40	.896273	1.000000
601222	2012-12-31	A	C40	.919277	1.120927
601222	2012-09-30	A	C40	.898917	1.000000
601222	2012-06-30	A	C40	.882023	1.194390
601222	2012-03-31	A	C40	.882062	1.000000
601222	2011-12-31	A	C40	.966089	1.172013
601222	2011-09-30	A	C40	1.022152	1.000000
601225	2014-09-30	A	B06	1.171426	1.000000
601225	2014-06-30	A	B06	1.155342	1.752516
601225	2014-03-31	A	B06	1.078974	1.000000
601225	2013-12-31	A	B06	1.100344	1.479394
601231	2014-09-30	A	C39	.990406	1.000000
601231	2014-06-30	A	C39	1.002346	1.265970
601231	2014-03-31	A	C39	.972443	1.000000
601231	2013-12-31	A	C39	1.023018	1.374997
601231	2013-09-30	A	C39	1.022796	1.000000
601231	2013-06-30	A	C39	1.025393	1.366291
601231	2013-03-31	A	C39	.987998	1.000000
601231	2012-12-31	A	C39	1.014692	1.246101
601231	2012-09-30	A	C39	1.018560	1.000000
601231	2012-06-30	A	C39	1.013842	1.347949
601231	2012-03-31	A	C39	1.045734	1.000000
601231	2011-12-31	A	C39	1.029149	1.379260
601233	2014-09-30	A	C28	3.930733	1.000000
601233	2014-06-30	A	C28	7.167636	2.833375
601233	2014-03-31	A	C28	.312262	1.000000
601233	2013-12-31	A	C28	2.053322	3.675505
601233	2013-09-30	A	C28	1.712627	1.000000
601233	2013-06-30	A	C28	2.062688	3.446517
601233	2013-03-31	A	C28	3.374068	1.000000
601233	2012-12-31	A	C28	1.389516	1.875785
601233	2012-09-30	A	C28	1.408042	1.000000
601233	2012-06-30	A	C28	1.565430	1.994858
601233	2012-03-31	A	C28	1.232174	1.000000
601233	2011-12-31	A	C28	.989438	1.225875
601233	2011-09-30	A	C28	.988164	1.000000
601233	2011-06-30	A	C28	.990181	1.247536
601238	2014-09-30	A	C36	1.146270	1.000000
601238	2014-06-30	A	C36	1.109204	1.278779
601238	2014-03-31	A	C36	1.096677	1.000000
601238	2013-12-31	A	C36	1.060782	1.338952
601238	2013-09-30	A	C36	1.097206	1.000000
601238	2013-06-30	A	C36	1.134014	1.307202
601238	2013-03-31	A	C36	1.139199	1.000000
601238	2012-12-31	A	C36	1.198812	1.557315
601238	2012-09-30	A	C36	1.057783	1.000000
601238	2012-06-30	A	C36	1.090189	1.191234
601238	2012-03-31	A	C36	1.060433	1.000000
601258	2014-09-30	A	F52	5.779606	1.000000
601258	2014-06-30	A	F52	5.489743	1.546491
601258	2014-03-31	A	F52	4.577806	1.000000
601258	2013-12-31	A	F52	2.883840	1.370538
601258	2013-09-30	A	F52	2.372696	1.000000
601258	2013-06-30	A	F52	2.114286	1.329928
601258	2013-03-31	A	F52	1.978578	1.000000
601258	2012-12-31	A	F52	-2.445228	1.633838
601258	2012-09-30	A	F52	-24.758000	1.000000
601258	2012-06-30	A	F52	2.105652	1.385817
601258	2012-03-31	A	F52	1.660291	1.000000
601258	2011-12-31	A	F52	1.735878	1.242104
601258	2011-09-30	A	F52	1.449740	1.000000
601258	2011-06-30	A	F52	1.397410	1.199703
601268	2014-09-30	A	C35	.645171	1.000000
601268	2014-06-30	A	C35	.620658	.572232
601268	2014-03-31	A	C35	.459177	1.000000
601268	2013-12-31	A	C35	.792431	.800560
601268	2013-09-30	A	C35	.692466	1.000000
601268	2013-06-30	A	C35	.682561	.647668
601268	2013-03-31	A	C35	.574427	1.000000
601268	2012-12-31	A	C35	.788079	.800328
601268	2012-09-30	A	C35	.663366	1.000000
601268	2012-06-30	A	C35	.465106	-.246391
601268	2012-03-31	A	C35	.246825	1.000000
601268	2011-12-31	A	C35	-1.055328	3.216801
601268	2011-09-30	A	C35	3.406504	1.000000
601268	2011-06-30	A	C35	2.463582	1.732994
601268	2011-03-31	A	C35	3.780487	1.000000
601268	2010-12-31	A	C35	1.815944	1.667271
601268	2010-09-30	A	C35	2.028312	1.000000
601268	2010-06-30	A	C35	2.144560	1.685600
601268	2010-03-31	A	C35	2.756809	1.000000
601268	2009-12-31	A	C35	1.778125	1.520167
601288	2014-09-30	A	J66	1.000000	1.000000
601288	2014-06-30	A	J66	1.000000	1.068843
601288	2014-03-31	A	J66	1.000000	1.000000
601288	2013-12-31	A	J66	1.000000	1.081527
601288	2013-09-30	A	J66	1.000000	1.000000
601288	2013-06-30	A	J66	1.000000	1.070660
601288	2013-03-31	A	J66	1.000000	1.000000
601288	2012-12-31	A	J66	1.000000	1.082458
601288	2012-09-30	A	J66	1.000000	1.000000
601288	2012-06-30	A	J66	1.000000	1.070749
601288	2012-03-31	A	J66	1.000000	1.000000
601288	2011-12-31	A	J66	1.000000	1.082996
601288	2011-09-30	A	J66	1.000000	1.000000
601288	2011-06-30	A	J66	1.000000	1.074688
601288	2011-03-31	A	J66	1.000000	1.000000
601288	2010-12-31	A	J66	1.000000	1.093561
601288	2010-09-30	A	J66	1.000000	1.000000
601288	2010-06-30	A	J66	1.000000	1.096421
601299	2014-09-30	A	C37	1.184161	1.000000
601299	2014-06-30	A	C37	1.172198	1.341364
601299	2014-03-31	A	C37	1.162910	1.000000
601299	2013-12-31	A	C37	1.220972	1.353605
601299	2013-09-30	A	C37	1.193276	1.000000
601299	2013-06-30	A	C37	1.216325	1.430630
601299	2013-03-31	A	C37	1.219980	1.000000
601299	2012-12-31	A	C37	1.255834	1.331709
601299	2012-09-30	A	C37	1.262463	1.000000
601299	2012-06-30	A	C37	1.227932	1.315673
601299	2012-03-31	A	C37	1.253292	1.000000
601299	2011-12-31	A	C37	1.339070	1.047785
601299	2011-09-30	A	C37	1.304392	1.000000
601299	2011-06-30	A	C37	1.210158	1.299977
601299	2011-03-31	A	C37	1.166839	1.000000
601299	2010-12-31	A	C37	1.164688	1.423789
601299	2010-09-30	A	C37	1.125454	1.000000
601299	2010-06-30	A	C37	1.129035	1.547123
601299	2010-03-31	A	C37	1.124976	1.000000
601299	2009-12-31	A	C37	1.226197	1.083194
601311	2014-09-30	A	C38	1.081632	1.000000
601311	2014-06-30	A	C38	1.087224	1.191140
601311	2014-03-31	A	C38	1.073317	1.000000
601311	2013-12-31	A	C38	1.072786	1.219025
601311	2013-09-30	A	C38	1.078663	1.000000
601311	2013-06-30	A	C38	1.064956	1.260551
601311	2013-03-31	A	C38	1.041543	1.000000
601311	2012-12-31	A	C38	1.058243	1.210003
601311	2012-09-30	A	C38	1.031568	1.000000
601311	2012-06-30	A	C38	1.063432	1.221257
601311	2012-03-31	A	C38	1.030893	1.000000
601311	2011-12-31	A	C38	1.127733	1.199104
601311	2011-09-30	A	C38	1.143926	1.000000
601311	2011-06-30	A	C38	1.141669	1.169688
601313	2014-09-30	A	C34	.944648	1.000000
601313	2014-06-30	A	C34	.916978	1.163973
601313	2014-03-31	A	C34	.917459	1.000000
601313	2013-12-31	A	C34	.944888	1.146790
601313	2013-09-30	A	C34	.926708	1.000000
601313	2013-06-30	A	C34	.920007	1.187055
601313	2013-03-31	A	C34	.914261	1.000000
601313	2012-12-31	A	C34	.865473	1.179472
601313	2012-09-30	A	G58	.884408	1.000000
601313	2012-06-30	A	G58	.935724	1.204906
601313	2012-03-31	A	G58	.846897	1.000000
601313	2011-12-31	A	G58	.994200	1.144264
601318	2014-09-30	A	J68	1.088433	1.000000
601318	2014-06-30	A	J68	1.086846	1.000000
601318	2014-03-31	A	J68	1.081829	1.000000
601318	2013-12-31	A	J68	1.069271	1.084733
601318	2013-09-30	A	J68	1.054499	1.000000
601318	2013-06-30	A	J68	1.049541	1.000000
601318	2013-03-31	A	J68	1.045527	1.000000
601318	2012-12-31	A	J68	1.054363	1.117169
601318	2012-09-30	A	J68	1.059633	1.000000
601318	2012-06-30	A	J68	1.043809	1.000000
601318	2012-03-31	A	J68	1.034333	1.000000
601318	2011-12-31	A	J68	1.041764	1.088875
601318	2011-09-30	A	J68	1.031935	1.000000
601318	2011-06-30	A	J68	1.027542	1.000000
601318	2011-03-31	A	J68	1.028902	1.000000
601318	2010-12-31	A	J68	1.040856	1.079149
601318	2010-09-30	A	J68	1.036784	1.000000
601318	2010-06-30	A	J68	1.032028	1.000000
601318	2010-03-31	A	J68	1.034957	1.000000
601318	2009-12-31	A	J68	1.044179	1.085725
601318	2009-09-30	A	J68	1.058765	1.000000
601318	2009-06-30	A	J68	1.057456	1.000000
601318	2009-03-31	A	J68	1.054874	1.000000
601318	2008-12-31	A	J68	1.000000	.505911
601318	2008-09-30	A	J68	1.000000	1.000000
601318	2008-06-30	A	J68	1.000000	1.066863
601318	2008-03-31	A	J68	1.000000	1.000000
601318	2007-12-31	A	J68	1.000000	1.042327
601318	2007-09-30	A	J68	1.000000	1.000000
601318	2007-06-30	A	J68	1.000000	1.042944
601318	2007-03-31	A	J68	1.000000	1.000000
601318	2006-12-31	A	J68	1.000000	1.091169
601328	2014-09-30	A	J66	1.000000	1.000000
601328	2014-06-30	A	J66	1.000000	1.061765
601328	2014-03-31	A	J66	1.000000	1.000000
601328	2013-12-31	A	J66	1.000000	1.064824
601328	2013-09-30	A	J66	1.000000	1.000000
601328	2013-06-30	A	J66	1.000000	1.054261
601328	2013-03-31	A	J66	1.000000	1.000000
601328	2012-12-31	A	J66	1.000000	1.059775
601328	2012-09-30	A	J66	1.000000	1.000000
601328	2012-06-30	A	J66	1.000000	1.053475
601328	2012-03-31	A	J66	1.000000	1.000000
601328	2011-12-31	A	J66	1.000000	1.063284
601328	2011-09-30	A	J66	1.000000	1.000000
601328	2011-06-30	A	J66	1.000000	1.058484
601328	2011-03-31	A	J66	1.000000	1.000000
601328	2010-12-31	A	J66	1.000000	1.081435
601328	2010-09-30	A	J66	1.000000	1.000000
601328	2010-06-30	A	J66	1.000000	1.069405
601328	2010-03-31	A	J66	1.000000	1.000000
601328	2009-12-31	A	J66	1.000000	1.091658
601328	2009-09-30	A	J66	1.000000	1.000000
601328	2009-06-30	A	J66	1.000000	1.080691
601328	2009-03-31	A	J66	1.000000	1.000000
601328	2008-12-31	A	J66	1.000000	1.085683
601328	2008-09-30	A	J66	1.000000	1.000000
601328	2008-06-30	A	J66	1.000000	1.073147
601328	2008-03-31	A	J66	1.000000	1.000000
601328	2007-12-31	A	J66	1.000000	1.093917
601328	2007-09-30	A	J66	1.000000	1.000000
601328	2007-06-30	A	J66	1.000000	1.101696
601328	2007-03-31	A	J66	1.000000	1.000000
601333	2014-09-30	A	G53	1.040334	1.000000
601333	2014-06-30	A	G53	1.049769	2.580364
601333	2014-03-31	A	G53	1.061702	1.000000
601333	2013-12-31	A	G53	1.029383	1.823649
601333	2013-09-30	A	G53	1.030602	1.000000
601333	2013-06-30	A	G53	1.033597	1.823752
601333	2013-03-31	A	G53	1.049760	1.000000
601333	2012-12-31	A	G53	1.016788	1.786299
601333	2012-09-30	A	G53	1.013426	1.000000
601333	2012-06-30	A	G53	1.013017	1.755396
601333	2012-03-31	A	G53	1.014188	1.000000
601333	2011-12-31	A	G53	1.037157	1.563608
601333	2011-09-30	A	G53	1.037057	1.000000
601333	2011-06-30	A	G53	1.046309	1.544589
601333	2011-03-31	A	G53	1.063971	1.000000
601333	2010-12-31	A	G53	1.071057	1.640974
601333	2010-09-30	A	G53	1.067389	1.000000
601333	2010-06-30	A	G53	1.080201	1.716765
601333	2010-03-31	A	G53	1.100074	1.000000
601333	2009-12-31	A	G53	1.122232	1.688864
601333	2009-09-30	A	G53	1.129372	1.000000
601333	2009-06-30	A	G53	1.148641	1.762979
601333	2009-03-31	A	G53	1.163283	1.000000
601333	2008-12-31	A	G53	1.122453	1.746625
601333	2008-09-30	A	G53	1.099196	1.000000
601333	2008-06-30	A	G53	1.100957	1.641381
601333	2008-03-31	A	G53	1.114267	1.000000
601333	2007-12-31	A	G53	1.022655	1.633324
601333	2007-09-30	A	G53	1.009348	1.000000
601333	2007-06-30	A	G53	.965366	1.624101
601333	2007-03-31	A	G53	.960634	1.335489
601333	2006-12-31	A	G53	.997875	1.426752
601336	2014-09-30	A	J68	1.000000	1.000000
601336	2014-06-30	A	J68	1.000000	1.053283
601336	2014-03-31	A	J68	1.000000	1.000000
601336	2013-12-31	A	J68	1.000000	1.079048
601336	2013-09-30	A	J68	1.000000	1.000000
601336	2013-06-30	A	J68	1.000000	1.074920
601336	2013-03-31	A	J68	1.000000	1.000000
601336	2012-12-31	A	J68	1.000000	1.168706
601336	2012-09-30	A	J68	1.000000	1.000000
601336	2012-06-30	A	J68	1.000000	1.096154
601336	2012-03-31	A	J68	1.000000	1.000000
601336	2011-12-31	A	J68	1.000000	1.088550
601339	2014-09-30	A	C17	1.083139	1.000000
601339	2014-06-30	A	C17	1.090134	1.258275
601339	2014-03-31	A	C17	1.096667	1.000000
601339	2013-12-31	A	C17	.982754	1.248158
601339	2013-09-30	A	C17	.980592	1.000000
601339	2013-06-30	A	C17	.998057	1.215318
601339	2013-03-31	A	C17	1.041694	1.000000
601339	2012-12-31	A	C17	1.087067	1.429067
601339	2012-09-30	A	C17	1.096535	1.000000
601339	2012-06-30	A	C17	1.063946	1.291072
601369	2014-09-30	A	C38	.899021	1.000000
601369	2014-06-30	A	C38	.913251	1.483016
601369	2014-03-31	A	C38	.890810	1.000000
601369	2013-12-31	A	C38	.899203	1.184894
601369	2013-09-30	A	C38	.918715	1.000000
601369	2013-06-30	A	C38	.922026	1.141892
601369	2013-03-31	A	C38	.878850	1.000000
601369	2012-12-31	A	C38	.928029	1.117329
601369	2012-09-30	A	C34	.946108	1.000000
601369	2012-06-30	A	C34	.951458	1.087105
601369	2012-03-31	A	C34	.926651	1.000000
601369	2011-12-31	A	C34	.880720	1.118423
601369	2011-09-30	A	C34	.901766	1.000000
601369	2011-06-30	A	C34	.888312	1.110084
601369	2011-03-31	A	C34	.918696	1.000000
601369	2010-12-31	A	C34	.907573	1.125483
601369	2010-09-30	A	C34	.922848	1.000000
601369	2010-06-30	A	C34	.936844	1.131891
601369	2010-03-31	A	C34	.958204	1.000000
601377	2014-09-30	A	J67	1.000000	1.000000
601377	2014-06-30	A	J67	1.000000	1.050263
601377	2014-03-31	A	J67	1.000000	1.000000
601377	2013-12-31	A	J67	1.000000	1.090940
601377	2013-09-30	A	J67	1.000000	1.000000
601377	2013-06-30	A	J67	1.000000	1.075620
601377	2013-03-31	A	J67	1.000000	1.000000
601377	2012-12-31	A	J67	1.000000	1.111052
601377	2012-09-30	A	J67	1.000000	1.000000
601377	2012-06-30	A	J67	1.000000	1.081326
601377	2012-03-31	A	J67	1.000000	1.000000
601377	2011-12-31	A	J67	1.000000	1.112449
601377	2011-09-30	A	J67	1.000000	1.000000
601377	2011-06-30	A	J67	1.000000	1.070142
601377	2011-03-31	A	J67	1.000000	1.000000
601377	2010-12-31	A	J67	1.000000	1.063299
601377	2010-09-30	A	J67	1.000000	1.000000
601388	2014-09-30	A	C32	1.112168	1.000000
601388	2014-06-30	A	C32	1.838652	1.238279
601388	2014-03-31	A	C32	.980158	1.000000
601388	2013-12-31	A	C32	.425288	2.119768
601388	2013-09-30	A	C32	.483771	1.000000
601388	2013-06-30	A	C32	.583542	1.438431
601388	2013-03-31	A	C32	.826628	1.000000
601388	2012-12-31	A	C32	1.154843	1.238649
601388	2012-09-30	A	C32	1.299963	1.000000
601388	2012-06-30	A	C32	1.185624	1.181817
601390	2014-09-30	A	E48	1.394117	1.000000
601390	2014-06-30	A	E48	1.441413	1.385796
601390	2014-03-31	A	E48	1.531082	1.000000
601390	2013-12-31	A	E48	1.274588	1.388209
601390	2013-09-30	A	E48	1.391557	1.000000
601390	2013-06-30	A	E48	1.410822	1.430432
601390	2013-03-31	A	E48	1.512875	1.000000
601390	2012-12-31	A	E48	1.435348	1.403268
601390	2012-09-30	A	E48	1.558775	1.000000
601390	2012-06-30	A	E48	1.609482	1.502666
601390	2012-03-31	A	E48	1.761462	1.000000
601390	2011-12-31	A	E48	1.316342	1.495977
601390	2011-09-30	A	E48	1.421663	1.000000
601390	2011-06-30	A	E48	1.377842	1.635889
601390	2011-03-31	A	E48	1.195365	1.000000
601390	2010-12-31	A	E48	1.121272	1.426713
601390	2010-09-30	A	E48	1.108465	1.000000
601390	2010-06-30	A	E48	1.160783	1.469907
601390	2010-03-31	A	E48	1.137435	1.000000
601390	2009-12-31	A	E48	1.064702	1.480948
601390	2009-09-30	A	E48	1.026853	1.000000
601390	2009-06-30	A	E48	1.024280	1.513553
601390	2009-03-31	A	E48	1.415110	1.000000
601390	2008-12-31	A	E48	3.655178	1.449145
601390	2008-09-30	A	E48	2.272161	1.000000
601390	2008-06-30	A	E48	1.366835	1.460092
601390	2008-03-31	A	E48	2.012475	1.000000
601390	2007-12-31	A	E48	1.300111	1.524603
601398	2014-09-30	A	J66	1.000000	1.038594
601398	2014-06-30	A	J66	1.000000	1.037622
601398	2014-03-31	A	J66	1.000000	1.037655
601398	2013-12-31	A	J66	1.000000	1.039541
601398	2013-09-30	A	J66	1.000000	1.037518
601398	2013-06-30	A	J66	1.000000	1.037262
601398	2013-03-31	A	J66	1.000000	1.037413
601398	2012-12-31	A	J66	1.000000	1.039807
601398	2012-09-30	A	J66	1.000000	1.036587
601398	2012-06-30	A	J66	1.000000	1.037588
601398	2012-03-31	A	J66	1.000000	1.000000
601398	2011-12-31	A	J66	1.000000	1.041196
601398	2011-09-30	A	J66	1.000000	1.047537
601398	2011-06-30	A	J66	1.000000	1.046858
601398	2011-03-31	A	J66	1.000000	1.000000
601398	2010-12-31	A	J66	1.000000	1.056437
601398	2010-09-30	A	J66	1.000000	1.054177
601398	2010-06-30	A	J66	1.000000	1.054676
601398	2010-03-31	A	J66	1.000000	1.000000
601398	2009-12-31	A	J66	1.000000	1.065771
601398	2009-09-30	A	J66	1.000000	1.000000
601398	2009-06-30	A	J66	1.000000	1.063658
601398	2009-03-31	A	J66	1.000000	1.067223
601398	2008-12-31	A	J66	1.000000	1.065313
601398	2008-09-30	A	J66	1.000000	1.058407
601398	2008-06-30	A	J66	1.000000	1.055479
601398	2008-03-31	A	J66	1.000000	1.044666
601398	2007-12-31	A	J66	1.000000	1.082457
601398	2007-09-30	A	J66	1.000000	1.066886
601398	2007-06-30	A	J66	1.000000	1.083067
601398	2007-03-31	A	J66	1.000000	1.087862
601398	2006-12-31	A	J66	1.000000	1.149998
601515	2014-09-30	A	C23	1.019502	1.000000
601515	2014-06-30	A	C23	1.021299	1.085792
601515	2014-03-31	A	C23	1.020365	1.000000
601515	2013-12-31	A	C23	.998337	1.084691
601515	2013-09-30	A	C23	.992038	1.000000
601515	2013-06-30	A	C23	.992665	1.087255
601515	2013-03-31	A	C23	.985000	1.000000
601515	2012-12-31	A	C23	1.009698	1.092270
601515	2012-09-30	A	C23	1.014868	1.000000
601515	2012-06-30	A	C23	1.013141	1.094440
601515	2012-03-31	A	C23	1.014419	1.000000
601515	2011-12-31	A	C23	1.026739	1.112788
601518	2014-09-30	A	G54	.957770	1.000000
601518	2014-06-30	A	G54	.959016	1.241245
601518	2014-03-31	A	G54	.977546	1.000000
601518	2013-12-31	A	G54	1.032607	1.248059
601518	2013-09-30	A	G54	1.053641	1.000000
601518	2013-06-30	A	G54	1.120264	1.278874
601518	2013-03-31	A	G54	1.235123	1.000000
601518	2012-12-31	A	G54	1.068069	1.233744
601518	2012-09-30	A	G58	1.037292	1.000000
601518	2012-06-30	A	G58	1.018592	1.221434
601518	2012-03-31	A	G58	1.016503	1.000000
601518	2011-12-31	A	G58	1.018423	1.326207
601518	2011-09-30	A	G58	1.004636	1.000000
601518	2011-06-30	A	G58	1.014386	1.363194
601518	2011-03-31	A	G58	1.000730	1.000000
601518	2010-12-31	A	G58	.964000	1.721217
601518	2010-09-30	A	G58	.990551	1.000000
601518	2010-06-30	A	G58	.991990	1.148697
601518	2010-03-31	A	G58	.983183	1.000000
601519	2014-09-30	A	I65	.515759	1.000000
601519	2014-06-30	A	I65	-1.105866	-1.979772
601519	2014-03-31	A	I65	-11.017261	1.000000
601519	2013-12-31	A	I65	-.418833	-3.491132
601519	2013-09-30	A	I65	1.278370	1.000000
601519	2013-06-30	A	I65	1.293087	.822527
601519	2013-03-31	A	I65	1.304858	1.000000
601519	2012-12-31	A	I65	1.356587	.899585
601519	2012-09-30	A	I65	1.604427	1.000000
601519	2012-06-30	A	I65	1.892776	.880817
601519	2012-03-31	A	I65	2.293476	1.000000
601519	2011-12-31	A	I65	.400046	1.374181
601519	2011-09-30	A	I65	.504962	1.000000
601519	2011-06-30	A	I65	.511643	1.239932
601519	2011-03-31	A	I65	.931311	1.000000
601519	2010-12-31	A	I65	.971109	1.056531
601555	2014-09-30	A	J67	1.000000	1.000000
601555	2014-06-30	A	J67	1.000000	1.118866
601555	2014-03-31	A	J67	1.000000	1.000000
601555	2013-12-31	A	J67	1.000000	1.154844
601555	2013-09-30	A	J67	1.000000	1.000000
601555	2013-06-30	A	J67	1.000000	1.133578
601555	2013-03-31	A	J67	1.000000	1.000000
601555	2012-12-31	A	J67	1.000000	1.209584
601555	2012-09-30	A	J67	1.000000	1.000000
601555	2012-06-30	A	J67	1.000000	1.193382
601555	2012-03-31	A	J67	1.000000	1.000000
601555	2011-12-31	A	J67	1.000000	1.216628
601558	2014-09-30	A	C34	.904035	1.000000
601558	2014-06-30	A	C34	.869469	.763690
601558	2014-03-31	A	C34	.815021	1.000000
601558	2013-12-31	A	C34	.949319	.953120
601558	2013-09-30	A	C34	.826070	1.000000
601558	2013-06-30	A	C34	.850738	.869658
601558	2013-03-31	A	C34	.889442	1.000000
601558	2012-12-31	A	C34	.829169	.786291
601558	2012-09-30	A	C38	.365475	1.000000
601558	2012-06-30	A	C38	1.520519	1.288592
601558	2012-03-31	A	C38	1.177512	1.000000
601558	2011-12-31	A	C38	1.036062	1.108515
601558	2011-09-30	A	C38	1.000872	1.000000
601558	2011-06-30	A	C38	.961905	1.049830
601558	2011-03-31	A	C38	1.009255	1.000000
601558	2010-12-31	A	C38	1.021019	1.015303
601566	2014-09-30	A	C18	.816847	1.000000
601566	2014-06-30	A	C18	.827355	1.174222
601566	2014-03-31	A	C18	.944344	1.000000
601566	2013-12-31	A	C18	.882931	1.113140
601566	2013-09-30	A	C18	.889493	1.000000
601566	2013-06-30	A	C18	.850434	1.106253
601566	2013-03-31	A	C18	.960146	1.000000
601566	2012-12-31	A	C18	.909607	1.098047
601566	2012-09-30	A	C18	.899004	1.000000
601566	2012-06-30	A	C18	.893806	1.085801
601566	2012-03-31	A	C18	.985095	1.000000
601566	2011-12-31	A	C18	.967934	1.082932
601566	2011-09-30	A	C18	.980869	1.000000
601566	2011-06-30	A	C18	.992979	1.073416
601567	2014-09-30	A	C40	1.019424	1.000000
601567	2014-06-30	A	C40	.964362	1.152545
601567	2014-03-31	A	C40	.771890	1.000000
601567	2013-12-31	A	C40	.950148	1.132017
601567	2013-09-30	A	C40	.872670	1.000000
601567	2013-06-30	A	C40	.863199	1.230259
601567	2013-03-31	A	C40	.784344	1.000000
601567	2012-12-31	A	C40	.896804	1.097944
601567	2012-09-30	A	C40	.827045	1.000000
601567	2012-06-30	A	C40	.923523	1.165512
601567	2012-03-31	A	C40	.884115	1.000000
601567	2011-12-31	A	C40	.997075	1.113061
601567	2011-09-30	A	C40	1.011569	1.000000
601567	2011-06-30	A	C40	1.019981	1.146995
601579	2014-09-30	A	C15	1.106806	1.000000
601588	2014-09-30	A	K70	1.507493	1.000000
601588	2014-06-30	A	K70	1.445820	1.130375
601588	2014-03-31	A	K70	1.681028	1.000000
601588	2013-12-31	A	K70	1.326019	1.124147
601588	2013-09-30	A	K70	1.331257	1.000000
601588	2013-06-30	A	K70	1.320654	1.124055
601588	2013-03-31	A	K70	1.416603	1.000000
601588	2012-12-31	A	K70	1.452474	1.131681
601588	2012-09-30	A	K70	1.338761	1.000000
601588	2012-06-30	A	K70	1.436647	1.135626
601588	2012-03-31	A	K70	2.969473	1.000000
601588	2011-12-31	A	K70	1.469044	1.144072
601588	2011-09-30	A	K70	1.399758	1.000000
601588	2011-06-30	A	K70	1.330064	1.253123
601588	2011-03-31	A	K70	1.473518	1.000000
601588	2010-12-31	A	K70	1.741744	1.178005
601588	2010-09-30	A	K70	1.707227	1.000000
601588	2010-06-30	A	K70	1.558472	1.157520
