Stkcd	Accper	C001000000
600812	2005-09-30	135638990.11
600812	2005-06-30	87432711.89
600812	2005-03-31	31254059.03
600812	2004-12-31	310389261.85
600812	2004-09-30	207841368.31
600812	2004-06-30	94064253.12
600812	2004-03-31	80415609.45
600814	2014-09-30	-156042008.53
600814	2014-06-30	-67228192.90
600814	2014-03-31	-56833393.02
600814	2013-12-31	34873064.25
600814	2013-01-01	34111689.58
600814	2013-09-30	-69647455.55
600814	2013-06-30	-46811148.18
600814	2013-03-31	-80802137.78
600814	2012-12-31	34111689.58
600814	2012-01-01	136019371.04
600814	2012-09-30	-107014575.74
600814	2012-06-30	-121327213.15
600814	2012-03-31	-60826577.88
600814	2011-12-31	136019371.04
600814	2011-09-30	-34012019.19
600814	2011-06-30	-66703404.18
600814	2011-03-31	-84705290.32
600814	2010-12-31	157271746.14
600814	2010-09-30	188227.31
600814	2010-06-30	-36383856.79
600814	2010-03-31	-46476077.44
600814	2009-12-31	165704834.31
600814	2009-09-30	-5338575.92
600814	2009-06-30	-21647533.15
600814	2009-03-31	-55107068.04
600814	2008-12-31	97440020.77
600814	2008-09-30	-34592696.05
600814	2008-06-30	-64605108.12
600814	2008-03-31	-13050785.71
600814	2007-12-31	197598308.90
600814	2007-09-30	28427388.21
600814	2007-06-30	-15705512.51
600814	2007-03-31	-36975535.85
600814	2006-12-31	165548600.23
600814	2006-09-30	61991898.80
600814	2006-06-30	9455162.13
600814	2006-03-31	-14859763.95
600814	2005-12-31	113323706.92
600814	2005-09-30	-7086561.04
600814	2005-06-30	-27010370.95
600814	2005-03-31	-36073580.24
600814	2004-12-31	139852159.89
600814	2004-09-30	20522883.41
600814	2004-06-30	13642120.94
600814	2004-03-31	-49268565.67
600815	2014-09-30	-411253270.62
600815	2014-06-30	-697766645.36
600815	2014-03-31	-710262268.44
600815	2013-12-31	243563673.67
600815	2013-01-01	-1509881560.04
600815	2013-09-30	-173737586.55
600815	2013-06-30	-161184429.86
600815	2013-03-31	47819159.70
600815	2012-12-31	-1509881560.04
600815	2012-01-01	-1310880604.71
600815	2012-09-30	-1025846991.40
600815	2012-06-30	-808382150.55
600815	2012-03-31	-625523520.98
600815	2011-12-31	-1310880604.71
600815	2011-09-30	-982961659.62
600815	2011-06-30	-719387939.97
600815	2011-03-31	-775016719.49
600815	2010-12-31	469850503.28
600815	2010-09-30	224446669.98
600815	2010-06-30	287968129.79
600815	2010-03-31	155082826.10
600815	2009-12-31	303643448.81
600815	2009-09-30	405577473.03
600815	2009-06-30	394484178.87
600815	2009-03-31	206728133.94
600815	2008-12-31	-503515189.84
600815	2008-09-30	-720379909.31
600815	2008-06-30	-276292248.31
600815	2008-03-31	-163126924.38
600815	2007-12-31	215403039.50
600815	2007-09-30	-5002661.52
600815	2007-06-30	71102852.20
600815	2007-03-31	24130445.49
600815	2006-12-31	-90131571.54
600815	2006-09-30	-41241145.75
600815	2006-06-30	75884057.49
600815	2006-03-31	-2728000.38
600815	2005-12-31	107015743.00
600815	2005-09-30	-653472.02
600815	2005-06-30	86261304.45
600815	2005-03-31	-50739057.42
600815	2004-12-31	-93853521.57
600815	2004-09-30	-111748989.00
600815	2004-06-30	-26086100.94
600815	2004-03-31	-8904638.88
600816	2014-09-30	-511333321.41
600816	2014-06-30	-503734732.23
600816	2014-03-31	-708644721.93
600816	2013-12-31	384260225.60
600816	2013-01-01	152209207.72
600816	2013-09-30	-326873916.91
600816	2013-06-30	-423096737.53
600816	2013-03-31	-571240320.06
600816	2012-12-31	152209207.72
600816	2012-01-01	173664202.64
600816	2012-09-30	-119004949.98
600816	2012-06-30	-205169675.85
600816	2012-03-31	-223118457.98
600816	2011-12-31	173664202.64
600816	2011-09-30	-99838181.35
600816	2011-06-30	52619897.16
600816	2011-03-31	68969584.31
600816	2010-12-31	69672412.07
600816	2010-09-30	54748441.86
600816	2010-06-30	34355244.14
600816	2010-03-31	-11878840.99
600816	2009-12-31	159117146.68
600816	2009-09-30	38797128.37
600816	2009-06-30	50668006.20
600816	2009-03-31	34495476.99
600816	2008-12-31	434073.67
600816	2008-09-30	-8305821.18
600816	2008-06-30	-17014243.89
600816	2008-03-31	-17666917.09
600816	2007-12-31	184264575.44
600816	2007-09-30	118054436.57
600816	2007-06-30	-23677242.74
600816	2007-03-31	-22316706.19
600816	2006-12-31	-171377177.60
600816	2006-09-30	-34369227.94
600816	2006-06-30	5901723.79
600816	2006-03-31	-41388665.49
600816	2005-12-31	-1882793.64
600816	2005-09-30	-2882879.27
600816	2005-06-30	38161691.37
600816	2005-03-31	50910624.96
600816	2004-12-31	-34547523.80
600816	2004-09-30	-188895663.63
600816	2004-06-30	-153360196.06
600816	2004-03-31	-73151206.15
600817	2014-09-30	-75504229.12
600817	2014-06-30	-62425047.04
600817	2014-03-31	-10671624.90
600817	2013-01-01	52402681.42
600817	2013-12-31	-24100396.93
600817	2013-09-30	-19173349.79
600817	2013-06-30	9774328.91
600817	2013-03-31	5907995.07
600817	2012-12-31	52402681.42
600817	2012-01-01	-2262185.47
600817	2012-09-30	-941527.40
600817	2012-06-30	-419279.26
600817	2012-03-31	-469569.15
600817	2011-12-31	-2262185.47
600817	2011-09-30	-1142442.07
600817	2011-06-30	-1718069.25
600817	2011-03-31	108827.42
600817	2010-12-31	-9680111.08
600817	2010-09-30	-7444620.21
600817	2010-06-30	-8509603.32
600817	2010-03-31	-8092153.90
600817	2009-12-31	-12922686.38
600817	2009-09-30	-8958231.92
600817	2009-06-30	-7429892.69
600817	2009-03-31	-7709577.37
600817	2008-12-31	-4830080.08
600817	2008-09-30	-14073553.05
600817	2008-06-30	-4465380.67
600817	2008-03-31	-1001659.74
600817	2007-12-31	136982059.26
600817	2007-09-30	-232056864.69
600817	2007-06-30	-440336301.85
600817	2007-03-31	-310262188.84
600817	2006-12-31	-31826511.08
600817	2006-09-30	-220857506.73
600817	2006-06-30	-204084821.70
600817	2006-03-31	-3255771.66
600817	2005-12-31	6383353.82
600817	2005-09-30	23185434.64
600817	2005-06-30	-81095713.09
600817	2005-03-31	-20975173.59
600817	2004-12-31	108636699.98
600817	2004-09-30	83528734.85
600817	2004-06-30	27147302.84
600817	2004-03-31	118736569.44
600818	2014-09-30	-38571422.27
600818	2014-06-30	-21934395.38
600818	2014-03-31	-33398417.16
600818	2013-12-31	10108438.24
600818	2013-01-01	3926881.12
600818	2013-09-30	-7050830.80
600818	2013-06-30	-26695763.59
600818	2013-03-31	-13999835.88
600818	2012-01-01	-18014787.54
600818	2012-12-31	3926881.12
600818	2012-09-30	-13923718.77
600818	2012-06-30	7188058.38
600818	2012-03-31	-1065900.49
600818	2011-12-31	-18014787.54
600818	2011-09-30	-3991273.08
600818	2011-06-30	-24321154.95
600818	2011-03-31	-18210835.24
600818	2010-12-31	34455623.85
600818	2010-09-30	-5115600.83
600818	2010-06-30	-13205523.90
600818	2010-03-31	27629247.35
600818	2009-12-31	22529484.98
600818	2009-09-30	32000086.13
600818	2009-06-30	7174242.90
600818	2009-03-31	21654931.60
600818	2008-12-31	23835459.89
600818	2008-09-30	3096874.53
600818	2008-06-30	10944266.02
600818	2008-03-31	23715020.34
600818	2007-12-31	75822634.55
600818	2007-09-30	32826970.98
600818	2007-06-30	51558800.08
600818	2007-03-31	5275361.78
600818	2006-12-31	17832970.21
600818	2006-09-30	-239364.76
600818	2006-06-30	-25419229.14
600818	2006-03-31	-19934902.84
600818	2005-12-31	31983567.33
600818	2005-09-30	-50846084.90
600818	2005-06-30	-52816852.42
600818	2005-03-31	-58176984.59
600818	2004-12-31	70762489.14
600818	2004-09-30	3517862.24
600818	2004-06-30	6336094.14
600818	2004-03-31	15962525.02
600819	2014-09-30	132182075.56
600819	2014-06-30	127650322.16
600819	2014-03-31	-22643203.62
600819	2013-12-31	229446192.98
600819	2013-01-01	290201791.28
600819	2013-09-30	130846100.55
600819	2013-06-30	139061749.56
600819	2013-03-31	-92590662.08
600819	2012-12-31	290201791.28
600819	2012-01-01	283592358.87
600819	2012-09-30	252099622.08
600819	2012-06-30	163820971.60
600819	2012-03-31	70842427.99
600819	2011-12-31	283592358.87
600819	2011-09-30	188767382.83
600819	2011-06-30	170865575.85
600819	2011-03-31	38519390.92
600819	2010-12-31	278317073.96
600819	2010-09-30	261925305.89
600819	2010-06-30	214236610.84
600819	2010-03-31	43792470.71
600819	2009-12-31	372175199.63
600819	2009-09-30	391016681.49
600819	2009-06-30	155349548.04
600819	2009-03-31	24202812.72
600819	2008-12-31	251033089.09
600819	2008-09-30	74857263.24
600819	2008-06-30	161120129.14
600819	2008-03-31	-63448603.95
600819	2007-12-31	188757391.62
600819	2007-09-30	72718951.50
600819	2007-06-30	110796886.74
600819	2007-03-31	-105152930.02
600819	2006-12-31	188165230.70
600819	2006-09-30	84640160.74
600819	2006-06-30	56303642.27
600819	2006-03-31	-23710640.18
600819	2005-12-31	359805020.81
600819	2005-09-30	224220124.73
600819	2005-06-30	104681466.55
600819	2005-03-31	-38941756.51
600819	2004-12-31	458443558.90
600819	2004-09-30	327436093.72
600819	2004-06-30	223488329.89
600819	2004-03-31	98373955.45
600820	2014-09-30	1202466243.47
600820	2014-06-30	937997439.84
600820	2014-03-31	604979703.91
600820	2013-12-31	696696474.38
600820	2013-01-01	1978359351.74
600820	2013-09-30	-1985185233.55
600820	2013-06-30	-1301224176.18
600820	2013-03-31	-767105169.86
600820	2012-01-01	3883805644.46
600820	2012-12-31	1978359351.74
600820	2012-09-30	1103222259.92
600820	2012-06-30	140065571.17
600820	2012-03-31	-605609407.66
600820	2011-12-31	1978196246.69
600820	2011-09-30	534829492.99
600820	2011-06-30	-33402054.37
600820	2011-03-31	-378854336.10
600820	2010-12-31	300839790.29
600820	2010-09-30	-31707978.51
600820	2010-06-30	8890250.78
600820	2010-03-31	-104706127.18
600820	2009-12-31	2337923505.21
600820	2009-09-30	364444431.82
600820	2009-06-30	37647042.15
600820	2009-03-31	-122223580.00
600820	2008-12-31	1687231254.76
600820	2008-09-30	402711501.59
600820	2008-06-30	51150002.81
600820	2008-03-31	-132981320.41
600820	2007-12-31	1736002767.47
600820	2007-09-30	484545736.99
600820	2007-06-30	396409739.20
600820	2007-03-31	197039419.94
600820	2006-12-31	564697218.77
600820	2006-09-30	578002243.78
600820	2006-06-30	30080063.62
600820	2006-03-31	-102032887.29
600820	2005-12-31	97340110.63
600820	2005-09-30	58470801.60
600820	2005-06-30	-57673413.10
600820	2005-03-31	-99277049.45
600820	2004-12-31	780818211.82
600820	2004-09-30	180501609.68
600820	2004-06-30	31469305.05
600820	2004-03-31	-136870668.15
600821	2014-09-30	7128714.40
600821	2014-06-30	13402941.33
600821	2014-03-31	29751774.17
600821	2013-12-31	-105477484.80
600821	2013-01-01	51214458.39
600821	2013-09-30	-85724661.38
600821	2013-06-30	-48609882.06
600821	2013-03-31	51699634.88
600821	2012-12-31	51214458.39
600821	2012-01-01	71119258.14
600821	2012-09-30	-37270986.79
600821	2012-06-30	-16208614.76
600821	2012-03-31	-87988930.15
600821	2011-12-31	71119258.14
600821	2011-09-30	-1864768.44
600821	2011-06-30	31613461.74
600821	2011-03-31	42754856.73
600821	2010-12-31	23125385.46
600821	2010-09-30	30845943.39
600821	2010-06-30	66735469.30
600821	2010-03-31	15690765.74
600821	2009-12-31	5352375.22
600821	2009-09-30	-114495150.94
600821	2009-06-30	-17078320.53
600821	2009-03-31	61637637.15
600821	2008-12-31	117398791.25
600821	2008-09-30	19995056.25
600821	2008-06-30	-29610044.78
600821	2008-03-31	-2262080.45
600821	2007-12-31	117097325.61
600821	2007-09-30	-2856.30
600821	2007-06-30	20017522.20
600821	2007-03-31	4365606.27
600821	2006-12-31	53404246.36
600821	2006-09-30	4066972.69
600821	2006-06-30	34416786.74
600821	2006-03-31	-17778294.67
600821	2005-12-31	29456711.24
600821	2005-09-30	-122694518.93
600821	2005-06-30	-23533435.53
600821	2005-03-31	-18448134.54
600821	2004-12-31	51986655.51
600821	2004-09-30	6528957.70
600821	2004-06-30	-12742847.98
600821	2004-03-31	-11276725.83
600822	2014-09-30	573288582.02
600822	2014-06-30	331338026.42
600822	2014-03-31	-239403176.33
600822	2013-12-31	1295616440.44
600822	2013-01-01	-1254140743.17
600822	2013-09-30	750617736.15
600822	2013-06-30	663244977.24
600822	2013-03-31	-527292706.75
600822	2012-12-31	-1254140743.17
600822	2012-01-01	-1310287510.51
600822	2012-09-30	-241605376.77
600822	2012-06-30	56630337.37
600822	2012-03-31	-393172591.18
600822	2011-12-31	-1315342833.46
600822	2011-09-30	-1320477978.65
600822	2011-06-30	-451754192.66
600822	2011-03-31	-976752160.18
600822	2010-12-31	-899655006.71
600822	2010-09-30	-829211327.93
600822	2010-06-30	-1000587075.86
600822	2010-03-31	-823151822.42
600822	2009-12-31	-68291935.55
600822	2009-09-30	-433258726.75
600822	2009-06-30	-88927291.75
600822	2009-03-31	48450345.23
600822	2008-12-31	227833375.84
600822	2008-09-30	48425246.63
600822	2008-06-30	97044962.52
600822	2008-03-31	-149017927.39
600822	2007-12-31	-293952321.41
600822	2007-09-30	-66721356.35
600822	2007-06-30	-22924659.37
600822	2007-03-31	-220134934.94
600822	2006-12-31	75481135.84
600822	2006-09-30	36794938.42
600822	2006-06-30	-44058111.51
600822	2006-03-31	-96156429.09
600822	2005-12-31	1740963.76
600822	2005-09-30	-103663347.96
600822	2005-06-30	-3922712.73
600822	2005-03-31	-43660599.26
600822	2004-12-31	-60692954.57
600822	2004-09-30	-51552337.60
600822	2004-06-30	-131749135.79
600822	2004-03-31	-110555102.83
600823	2014-09-30	-2905764998.52
600823	2014-06-30	139972503.23
600823	2014-03-31	-2166516504.65
600823	2013-01-01	1747513549.30
600823	2013-12-31	2498187346.94
600823	2013-09-30	-1998379884.97
600823	2013-06-30	506316911.20
600823	2013-03-31	166943138.83
600823	2012-12-31	1747513549.30
600823	2012-01-01	-1748969934.76
600823	2012-09-30	-32191768.83
600823	2012-06-30	-1146598770.17
600823	2012-03-31	-1347198129.80
600823	2011-12-31	-1748969934.76
600823	2011-09-30	-1573404420.64
600823	2011-06-30	-900654558.82
600823	2011-03-31	-847512783.39
600823	2010-12-31	-1747241742.56
600823	2010-09-30	-1736264123.60
600823	2010-06-30	-1663999519.60
600823	2010-03-31	-497003198.31
600823	2009-12-31	-1039830866.31
600823	2009-09-30	-333535273.10
600823	2009-06-30	-507542019.12
600823	2009-03-31	11122285.16
600823	2008-12-31	-665579334.15
600823	2008-09-30	-575871773.10
600823	2008-06-30	-262006581.66
600823	2008-03-31	-186557006.50
600823	2007-12-31	503980683.31
600823	2007-09-30	627997973.70
600823	2007-06-30	260852424.97
600823	2007-03-31	-18390813.54
600823	2006-12-31	135945241.92
600823	2006-09-30	106763332.62
600823	2006-06-30	157843837.36
600823	2006-03-31	57710999.68
600823	2005-12-31	282727617.37
600823	2005-09-30	-49066039.75
600823	2005-06-30	110218823.22
600823	2005-03-31	18961299.53
600823	2004-12-31	79965275.09
600823	2004-09-30	176890104.69
600823	2004-06-30	142536676.09
600823	2004-03-31	344546243.68
600824	2014-09-30	267362323.19
600824	2014-06-30	209539880.55
600824	2014-03-31	151971536.48
600824	2013-12-31	144933367.98
600824	2013-01-01	59698854.74
600824	2013-09-30	249887836.01
600824	2013-06-30	224527340.14
600824	2013-03-31	100054350.51
600824	2012-01-01	-26930118.78
600824	2012-12-31	59698854.74
600824	2012-09-30	240252648.10
600824	2012-06-30	132062052.93
600824	2012-03-31	95187693.42
600824	2011-12-31	-26930118.78
600824	2011-09-30	-48885146.81
600824	2011-06-30	99852263.11
600824	2011-03-31	75295156.01
600824	2010-12-31	136438840.04
600824	2010-09-30	123873333.49
600824	2010-06-30	95506979.39
600824	2010-03-31	15581264.39
600824	2009-12-31	194621816.97
600824	2009-09-30	225134044.84
600824	2009-06-30	157203747.10
600824	2009-03-31	87074736.88
600824	2008-12-31	222510688.92
600824	2008-09-30	177600990.66
600824	2008-06-30	127567828.01
600824	2008-03-31	91879873.02
600824	2007-12-31	112753620.92
600824	2007-09-30	120737435.66
600824	2007-06-30	106283851.32
600824	2007-03-31	46434399.58
600824	2006-12-31	112568642.61
600824	2006-09-30	93981445.83
600824	2006-06-30	97294124.75
600824	2006-03-31	53877798.85
600824	2005-12-31	125016839.57
600824	2005-09-30	87179810.72
600824	2005-06-30	70491798.46
600824	2005-03-31	42635602.96
600824	2004-12-31	113716801.38
600824	2004-09-30	83438750.80
600824	2004-06-30	55761088.24
600824	2004-03-31	36117657.92
600825	2014-09-30	-100453551.08
600825	2014-06-30	-52295146.99
600825	2014-03-31	-150519082.08
600825	2013-12-31	116277761.85
600825	2013-01-01	31618946.60
600825	2013-09-30	-190789311.13
600825	2013-06-30	66863991.62
600825	2013-03-31	-53431734.26
600825	2012-12-31	31618946.60
600825	2012-01-01	45415031.83
600825	2012-09-30	-193135420.45
600825	2012-06-30	-128159560.48
600825	2012-03-31	-89761543.36
600825	2011-12-31	45415031.83
600825	2011-09-30	-102508900.52
600825	2011-06-30	5409019.15
600825	2011-03-31	-30142694.44
600825	2010-12-31	302603462.57
600825	2010-09-30	100295742.73
600825	2010-06-30	-31177652.66
600825	2010-03-31	-66633755.01
600825	2009-12-31	455883988.51
600825	2009-09-30	225438882.89
600825	2009-06-30	137615582.61
600825	2009-03-31	109055426.34
600825	2008-12-31	121706289.15
600825	2008-09-30	71235523.58
600825	2008-06-30	83943532.01
600825	2008-03-31	48615152.78
600825	2007-12-31	31044767.02
600825	2007-09-30	66035944.94
600825	2007-06-30	59886452.75
600825	2007-03-31	71818576.24
600825	2006-12-31	-3818649.31
600825	2006-09-30	-28440173.95
600825	2006-06-30	-31501739.16
600825	2006-03-31	1832617.52
600825	2005-12-31	110851506.98
600825	2005-09-30	102144917.41
600825	2005-06-30	13223911.72
600825	2005-03-31	39992278.49
600825	2004-12-31	366388508.25
600825	2004-09-30	217871103.32
600825	2004-06-30	132890320.43
600825	2004-03-31	99833409.97
600826	2014-09-30	-1228098.54
600826	2014-06-30	-11174924.99
600826	2014-03-31	-19526231.04
600826	2013-12-31	-13610726.80
600826	2013-01-01	5410043.39
600826	2013-09-30	-23755287.57
600826	2013-06-30	-27227206.35
600826	2013-03-31	-14052976.52
600826	2012-12-31	5410043.39
600826	2012-01-01	-58453945.59
600826	2012-09-30	-6426711.02
600826	2012-06-30	-11375308.64
600826	2012-03-31	-29306244.63
600826	2011-12-31	-58453945.59
600826	2011-09-30	-68881465.06
600826	2011-06-30	-39695833.18
600826	2011-03-31	-33838279.77
600826	2010-12-31	7135893.01
600826	2010-09-30	6722409.58
600826	2010-06-30	3352318.53
600826	2010-03-31	-13701507.73
600826	2009-12-31	-11775196.96
600826	2009-09-30	22879074.03
600826	2009-06-30	12863963.89
600826	2009-03-31	4413856.35
600826	2008-12-31	63544324.96
600826	2008-09-30	16868598.28
600826	2008-06-30	34815461.80
600826	2008-03-31	19328258.97
600826	2007-12-31	-30221985.35
600826	2007-09-30	-4799225.44
600826	2007-06-30	48287480.21
600826	2007-03-31	12673116.63
600826	2006-12-31	-43221341.33
600826	2006-09-30	-51871413.66
600826	2006-06-30	-44744502.13
600826	2006-03-31	-43002513.79
600826	2005-12-31	76063192.41
600826	2005-09-30	-17186597.81
600826	2005-06-30	-5353315.80
600826	2005-03-31	-11984479.01
600826	2004-12-31	608192116.93
600826	2004-09-30	142130297.16
600826	2004-06-30	121954746.78
600826	2004-03-31	-37837995.18
600827	2014-09-30	1756836245.65
600827	2014-06-30	505516519.01
600827	2014-03-31	991512722.32
600827	2013-12-31	3843414929.42
600827	2013-01-01	1671251531.47
600827	2013-09-30	4067700776.73
600827	2013-06-30	2309394069.67
600827	2013-03-31	745140733.04
600827	2012-12-31	1671251531.47
600827	2012-01-01	2481291838.71
600827	2012-09-30	1852510275.57
600827	2012-06-30	50224305.48
600827	2012-03-31	843055399.28
600827	2011-12-31	3548091838.71
600827	2011-09-30	2258726584.17
600827	2011-06-30	133547831.49
600827	2011-03-31	1124862209.43
600827	2010-12-31	3364090581.37
600827	2010-09-30	2965208592.86
600827	2010-06-30	1036234926.71
600827	2010-03-31	1903172102.57
600827	2009-12-31	2672094882.51
600827	2009-09-30	1196046941.54
600827	2009-06-30	258334466.73
600827	2009-03-31	695589168.75
600827	2008-12-31	2518871835.56
600827	2008-09-30	1643841443.98
600827	2008-06-30	423058951.74
600827	2008-03-31	975232945.71
600827	2007-12-31	2786701552.69
600827	2007-09-30	2075639793.10
600827	2007-06-30	910747766.66
600827	2007-03-31	1096222186.65
600827	2006-12-31	2187915916.70
600827	2006-09-30	1168228574.23
600827	2006-06-30	568222100.84
600827	2006-03-31	644122210.27
600827	2005-12-31	1146370789.28
600827	2005-09-30	726875058.31
600827	2005-06-30	361335140.99
600827	2005-03-31	370319470.20
600827	2004-12-31	821652255.59
600827	2004-09-30	431400068.81
600827	2004-06-30	289747665.75
600827	2004-03-31	9221211.42
600828	2014-09-30	50149862.76
600828	2014-06-30	42232222.12
600828	2014-03-31	112241117.55
600828	2013-12-31	211403980.72
600828	2013-01-01	223210599.26
600828	2013-09-30	121867267.13
600828	2013-06-30	28699368.05
600828	2013-03-31	35160818.23
600828	2012-12-31	223210599.26
600828	2012-01-01	242172140.75
600828	2012-09-30	85023709.95
600828	2012-06-30	98495780.86
600828	2012-03-31	110342111.45
600828	2011-12-31	242172140.75
600828	2011-09-30	131989852.79
600828	2011-06-30	94398558.81
600828	2011-03-31	184151307.00
600828	2010-12-31	246090911.36
600828	2010-09-30	166590765.58
600828	2010-06-30	145039363.14
600828	2010-03-31	119624769.56
600828	2009-12-31	142326031.33
600828	2009-09-30	71641632.33
600828	2009-06-30	17009182.08
600828	2009-03-31	15114788.15
600828	2008-12-31	342490326.10
600828	2008-09-30	90770184.05
600828	2008-06-30	97250842.50
600828	2008-03-31	13454828.97
600828	2007-12-31	186711843.80
600828	2007-09-30	251935135.43
600828	2007-06-30	156630131.57
600828	2007-03-31	34053701.12
600828	2006-12-31	23316085.45
600828	2006-09-30	-27849315.77
600828	2006-06-30	22222750.42
600828	2006-03-31	58190716.68
600828	2005-12-31	56288464.37
600828	2005-09-30	76033263.11
600828	2005-06-30	36352805.40
600828	2005-03-31	22246960.89
600828	2004-12-31	-201064295.01
600828	2004-09-30	-165292418.04
600828	2004-06-30	-139242375.64
600828	2004-03-31	-104237805.13
600829	2014-09-30	543487576.22
600829	2014-06-30	409231767.28
600829	2014-03-31	-13263924.99
600829	2013-12-31	-158312270.81
600829	2013-01-01	221573402.92
600829	2013-09-30	50309002.25
600829	2013-06-30	194930543.01
600829	2013-03-31	-87864927.83
600829	2012-01-01	-108300313.36
600829	2012-12-31	221573402.92
600829	2012-09-30	193073887.52
600829	2012-06-30	115099806.67
600829	2012-03-31	272576845.21
600829	2011-12-31	-108300313.36
600829	2011-09-30	89685052.72
600829	2011-06-30	154202204.99
600829	2011-03-31	301212045.16
600829	2010-12-31	162986491.79
600829	2010-09-30	268543547.19
600829	2010-06-30	311090254.18
600829	2010-03-31	264074244.79
600829	2009-12-31	447824979.06
600829	2009-09-30	480757894.08
600829	2009-06-30	332207038.24
600829	2009-03-31	456469103.00
600829	2008-12-31	-65934109.60
600829	2008-09-30	-87863932.18
600829	2008-06-30	-177401704.61
600829	2008-03-31	-68817703.52
600829	2007-12-31	191103638.01
600829	2007-09-30	248423343.01
600829	2007-06-30	-163014571.48
600829	2007-03-31	-48134497.80
600829	2006-12-31	191131434.40
600829	2006-09-30	134212792.36
600829	2006-06-30	100136054.25
600829	2006-03-31	48626895.50
600829	2005-12-31	313036770.01
600829	2005-09-30	156018900.28
600829	2005-06-30	126678916.48
600829	2005-03-31	20473825.57
600829	2004-12-31	60690368.53
600829	2004-09-30	-30564499.71
600829	2004-06-30	-8259129.71
600829	2004-03-31	-49549453.31
600830	2014-09-30	91195674.97
600830	2014-06-30	80713578.67
600830	2014-03-31	-16176160.94
600830	2013-12-31	314975795.44
600830	2013-01-01	38746319.25
600830	2013-09-30	442986104.11
600830	2013-06-30	91734036.99
600830	2013-03-31	-83128387.72
600830	2012-12-31	38746319.25
600830	2012-01-01	180421541.40
600830	2012-09-30	-53576332.55
600830	2012-06-30	-24644730.07
600830	2012-03-31	-45748108.45
600830	2011-12-31	180421541.40
600830	2011-09-30	6784942.73
600830	2011-06-30	186810258.34
600830	2011-03-31	81958232.70
600830	2010-12-31	-269339354.69
600830	2010-09-30	-184773992.96
600830	2010-06-30	-105789549.01
600830	2010-03-31	-260702598.14
600830	2009-12-31	61382872.83
600830	2009-09-30	82399210.75
600830	2009-06-30	193523521.60
600830	2009-03-31	52401379.84
600830	2008-12-31	-313400590.08
600830	2008-09-30	-336489329.19
600830	2008-06-30	-213548270.13
600830	2008-03-31	-233803016.49
600830	2007-12-31	15930532.61
600830	2007-09-30	-246207990.71
600830	2007-06-30	-50957177.61
600830	2007-03-31	-203952488.32
600830	2006-12-31	21844445.78
600830	2006-09-30	-134818474.18
600830	2006-06-30	-105505732.50
600830	2006-03-31	-179146249.73
600830	2005-12-31	-67924953.86
600830	2005-09-30	-227726779.69
600830	2005-06-30	-126462388.58
600830	2005-03-31	-129237764.96
600830	2004-12-31	13551626.43
600830	2004-09-30	-66057629.01
600830	2004-06-30	-76801694.59
600830	2004-03-31	60294590.71
600831	2014-09-30	475324005.18
600831	2014-06-30	347092511.45
600831	2014-03-31	109454697.44
600831	2013-12-31	828673923.56
600831	2013-01-01	775679979.23
600831	2013-09-30	462153068.81
600831	2013-06-30	376263726.32
600831	2013-03-31	146969373.53
600831	2012-12-31	775679979.23
600831	2012-01-01	617123111.20
600831	2012-09-30	473643795.62
600831	2012-06-30	360646846.58
600831	2012-03-31	150715337.58
600831	2011-12-31	617123111.20
600831	2011-09-30	460446553.80
600831	2011-06-30	361681540.22
600831	2011-03-31	178970168.05
600831	2010-12-31	659929014.15
600831	2010-09-30	384383388.63
600831	2010-06-30	299964011.05
600831	2010-03-31	157913305.77
600831	2009-12-31	433440320.89
600831	2009-09-30	310332963.64
600831	2009-06-30	218429873.29
600831	2009-03-31	92323726.23
600831	2008-12-31	451564973.67
600831	2008-09-30	329060585.50
600831	2008-06-30	240449288.07
600831	2008-03-31	127568927.55
600831	2007-12-31	145877514.63
600831	2007-09-30	17601656.66
600831	2007-06-30	6692999.66
600831	2007-03-31	1661594.75
600831	2006-12-31	74594349.48
600831	2006-09-30	58843036.00
600831	2006-06-30	16581672.19
600831	2006-03-31	5352767.40
600831	2005-12-31	56055885.10
600831	2005-09-30	3573427.78
600831	2005-06-30	-2343123.61
600831	2005-03-31	-15570468.82
600831	2004-12-31	32491675.24
600831	2004-09-30	12333909.32
600831	2004-06-30	18409037.85
600831	2004-03-31	-432811.17
600832	2014-09-30	284582139.33
600832	2014-06-30	-356677200.46
600832	2014-03-31	-164254497.71
600832	2013-12-31	1875519774.90
600832	2013-01-01	682151830.27
600832	2013-09-30	404437443.55
600832	2013-06-30	65795241.43
600832	2013-03-31	-111635260.07
600832	2012-12-31	682151830.27
600832	2012-01-01	585046395.86
600832	2012-09-30	308195080.35
600832	2012-06-30	132603424.20
600832	2012-03-31	-123545563.02
600832	2011-12-31	585046395.86
600832	2011-09-30	16381327.70
600832	2011-06-30	136219769.87
600832	2011-03-31	-133918227.73
600832	2010-12-31	1008399518.41
600832	2010-09-30	280166959.70
600832	2010-06-30	219522554.87
600832	2010-03-31	59737776.75
600832	2009-12-31	715222482.79
600832	2009-09-30	232712482.70
600832	2009-06-30	272451244.96
600832	2009-03-31	45604254.59
600832	2008-12-31	601793642.52
600832	2008-09-30	71079256.79
600832	2008-06-30	261581797.45
600832	2008-03-31	63834505.85
600832	2007-12-31	549158166.02
600832	2007-09-30	201582578.56
600832	2007-06-30	89031840.15
600832	2007-03-31	61762625.48
